event_ts,event_id,event_type,account_name,region,kind,severity,text
2026-06-16T17:57:00,EV500665,support_ticket,Sterling Industries,West,delivery_delay,3,Consignment SO189895 was promised on 2026-06-14 and has still not arrived at our depot.
2026-06-17T14:08:00,EV500666,support_ticket,Vayu Logistics,West,quality,2,Two cartons in SO179943 arrived damaged. Requesting replacement.
2026-06-17T12:30:00,EV500667,support_ticket,Vayu Logistics,West,quality,3,Packaging on SO196459 was torn on arrival.
2026-06-17T11:00:00,EV500668,crm_note,Meridian Group,North,account_review,2,Discussed upcoming volumes. Outlook broadly stable.
2026-06-17T11:00:00,EV500669,crm_note,Kalpana Traders,North,account_review,2,Quarterly catch up. No issues raised.
2026-06-17T11:00:00,EV500670,crm_note,Orbit Retail,West,account_review,2,Discussed upcoming volumes. Outlook broadly stable.
2026-06-18T09:33:00,EV500671,support_ticket,Deccan Supply,South,delivery_delay,1,We were not notified that SO131374 would be late. Please escalate.
2026-06-18T16:01:00,EV500672,support_ticket,Bluewater Co,South,billing,2,Purchase order number missing from the invoice for SO162615.
2026-06-18T17:12:00,EV500673,support_ticket,Ironwood Ltd,East,billing,3,Purchase order number missing from the invoice for SO194960.
2026-06-18T17:40:00,EV500674,support_ticket,Orbit Retail,West,quality,2,Packaging on SO191037 was torn on arrival.
2026-06-18T15:00:00,EV500675,support_ticket,Orbit Retail,West,billing,1,Invoice against SO107434 shows the old rate. Please issue a correction.
2026-06-19T11:58:00,EV500676,support_ticket,Meridian Group,North,billing,1,Invoice against SO144348 shows the old rate. Please issue a correction.
2026-06-19T10:12:00,EV500677,support_ticket,Acme Corp,West,delivery_delay,2,We were not notified that SO129269 would be late. Please escalate.
2026-06-20T14:29:00,EV500678,support_ticket,Acme Corp,West,delivery_delay,1,Consignment SO158015 was promised on 2026-06-15 and has still not arrived at our depot.
2026-06-20T08:09:00,EV500679,support_ticket,Acme Corp,West,delivery_delay,2,We were not notified that SO130525 would be late. Please escalate.
2026-06-21T13:08:00,EV500680,support_ticket,Meridian Group,North,billing,1,Purchase order number missing from the invoice for SO161061.
2026-06-21T13:45:00,EV500681,support_ticket,Acme Corp,West,delivery_delay,3,Delivery for SO161992 slipped again. Our production line was held up waiting for it.
2026-06-21T10:28:00,EV500682,support_ticket,Acme Corp,West,delivery_delay,1,Delivery for SO114271 slipped again. Our production line was held up waiting for it.
2026-06-22T08:07:00,EV500683,support_ticket,Acme Corp,West,delivery_delay,3,We were not notified that SO141498 would be late. Please escalate.
2026-06-22T08:15:00,EV500684,support_ticket,Acme Corp,West,delivery_delay,1,Delivery for SO175370 slipped again. Our production line was held up waiting for it.
2026-06-23T15:19:00,EV500685,support_ticket,Bluewater Co,South,billing,2,Purchase order number missing from the invoice for SO149829.
2026-06-23T08:53:00,EV500686,support_ticket,Acme Corp,West,delivery_delay,2,Third late delivery this month against order SO166211. This is becoming a problem.
2026-06-23T15:55:00,EV500687,support_ticket,Acme Corp,West,delivery_delay,3,Third late delivery this month against order SO183716. This is becoming a problem.
2026-06-24T13:50:00,EV500688,support_ticket,Kalpana Traders,North,billing,2,Invoice against SO121577 shows the old rate. Please issue a correction.
2026-06-24T18:21:00,EV500689,support_ticket,Deccan Supply,South,billing,1,Purchase order number missing from the invoice for SO167418.
2026-06-24T13:35:00,EV500690,support_ticket,Bluewater Co,South,billing,1,Purchase order number missing from the invoice for SO124002.
2026-06-24T11:00:00,EV500691,crm_note,Meridian Group,North,account_review,2,Reviewed the product roadmap with the account team.
2026-06-24T11:00:00,EV500692,crm_note,Deccan Supply,South,account_review,2,Reviewed the product roadmap with the account team.
2026-06-24T11:00:00,EV500693,crm_note,Ganges Distributors,East,account_review,2,Discussed upcoming volumes. Outlook broadly stable.
2026-06-24T11:00:00,EV500694,crm_note,Ironwood Ltd,East,account_review,2,Discussed upcoming volumes. Outlook broadly stable.
2026-06-24T11:00:00,EV500695,crm_note,Sterling Industries,West,account_review,2,Quarterly catch up. No issues raised.
2026-06-24T11:00:00,EV500696,crm_note,Orbit Retail,West,account_review,2,Quarterly catch up. No issues raised.
2026-06-25T10:56:00,EV500697,support_ticket,Ironwood Ltd,East,quality,2,Packaging on SO137029 was torn on arrival.
2026-06-25T13:22:00,EV500698,support_ticket,Ironwood Ltd,East,quality,1,Two cartons in SO167942 arrived damaged. Requesting replacement.
2026-06-25T17:47:00,EV500699,support_ticket,Acme Corp,West,delivery_delay,1,Third late delivery this month against order SO176070. This is becoming a problem.
2026-06-25T10:23:00,EV500700,support_ticket,Acme Corp,West,billing,3,Purchase order number missing from the invoice for SO142276.
2026-06-26T18:46:00,EV500701,support_ticket,Vayu Logistics,West,billing,2,Invoice against SO131203 shows the old rate. Please issue a correction.
2026-06-27T17:03:00,EV500702,support_ticket,Kalpana Traders,North,quality,3,Two cartons in SO102354 arrived damaged. Requesting replacement.
2026-06-28T10:29:00,EV500703,support_ticket,Acme Corp,West,delivery_delay,3,We were not notified that SO103506 would be late. Please escalate.
2026-06-30T08:16:00,EV500704,support_ticket,Acme Corp,West,delivery_delay,2,Consignment SO171485 was promised on 2026-06-28 and has still not arrived at our depot.
2026-07-01T16:10:00,EV500705,support_ticket,Sterling Industries,West,delivery_delay,3,Third late delivery this month against order SO193883. This is becoming a problem.
2026-07-01T11:00:00,EV500706,crm_note,Kalpana Traders,North,account_review,2,Quarterly catch up. No issues raised.
2026-07-01T11:00:00,EV500707,crm_note,Deccan Supply,South,account_review,2,Discussed upcoming volumes. Outlook broadly stable.
2026-07-01T11:00:00,EV500708,crm_note,Ganges Distributors,East,account_review,2,Reviewed the product roadmap with the account team.
2026-07-01T11:00:00,EV500709,crm_note,Ironwood Ltd,East,account_review,2,Discussed upcoming volumes. Outlook broadly stable.
2026-07-01T11:00:00,EV500710,crm_note,Acme Corp,West,account_review,2,Discussed upcoming volumes. Outlook broadly stable.
2026-07-01T11:00:00,EV500711,crm_note,Sterling Industries,West,account_review,2,Reviewed the product roadmap with the account team.
2026-07-01T11:00:00,EV500712,crm_note,Vayu Logistics,West,account_review,2,Reviewed the product roadmap with the account team.
2026-07-02T10:31:00,EV500713,support_ticket,Bluewater Co,South,delivery_delay,1,Delivery for SO132551 slipped again. Our production line was held up waiting for it.
2026-07-02T14:09:00,EV500714,support_ticket,Acme Corp,West,delivery_delay,1,Consignment SO157594 was promised on 2026-06-26 and has still not arrived at our depot.
2026-07-02T11:00:00,EV500715,support_ticket,Acme Corp,West,delivery_delay,2,Delivery for SO153626 slipped again. Our production line was held up waiting for it.
2026-07-02T14:43:00,EV500716,support_ticket,Acme Corp,West,delivery_delay,3,We were not notified that SO151763 would be late. Please escalate.
2026-07-02T08:02:00,EV500717,support_ticket,Acme Corp,West,delivery_delay,3,Third late delivery this month against order SO195336. This is becoming a problem.
2026-07-02T16:19:00,EV500718,support_ticket,Sterling Industries,West,delivery_delay,1,We were not notified that SO189654 would be late. Please escalate.
2026-07-02T13:29:00,EV500719,support_ticket,Orbit Retail,West,quality,1,Two cartons in SO118728 arrived damaged. Requesting replacement.
2026-07-02T15:34:00,EV500720,support_ticket,Orbit Retail,West,quality,2,Two cartons in SO101390 arrived damaged. Requesting replacement.
2026-07-03T12:18:00,EV500721,support_ticket,Meridian Group,North,quality,3,Packaging on SO141023 was torn on arrival.
2026-07-03T11:31:00,EV500722,support_ticket,Kalpana Traders,North,delivery_delay,3,We were not notified that SO166229 would be late. Please escalate.
2026-07-03T12:06:00,EV500723,support_ticket,Kalpana Traders,North,billing,3,Purchase order number missing from the invoice for SO145260.
2026-07-03T17:58:00,EV500724,support_ticket,Ganges Distributors,East,quality,3,Two cartons in SO147277 arrived damaged. Requesting replacement.
2026-07-03T14:08:00,EV500725,support_ticket,Ganges Distributors,East,delivery_delay,2,Delivery for SO118298 slipped again. Our production line was held up waiting for it.
2026-07-03T13:43:00,EV500726,support_ticket,Ironwood Ltd,East,billing,1,Purchase order number missing from the invoice for SO102407.
2026-07-03T10:16:00,EV500727,support_ticket,Acme Corp,West,delivery_delay,3,Delivery for SO155709 slipped again. Our production line was held up waiting for it.
2026-07-04T08:29:00,EV500728,support_ticket,Acme Corp,West,delivery_delay,1,Consignment SO132104 was promised on 2026-06-26 and has still not arrived at our depot.
2026-07-06T08:23:00,EV500729,support_ticket,Acme Corp,West,billing,1,Purchase order number missing from the invoice for SO172276.
2026-07-07T14:30:00,EV500730,support_ticket,Meridian Group,North,delivery_delay,2,Delivery for SO171262 slipped again. Our production line was held up waiting for it.
2026-07-07T16:28:00,EV500731,support_ticket,Kalpana Traders,North,delivery_delay,2,We were not notified that SO139968 would be late. Please escalate.
2026-07-07T08:09:00,EV500732,support_ticket,Acme Corp,West,delivery_delay,3,We were not notified that SO193576 would be late. Please escalate.
2026-07-08T15:47:00,EV500733,support_ticket,Acme Corp,West,delivery_delay,2,We were not notified that SO148430 would be late. Please escalate.
2026-07-08T11:19:00,EV500734,support_ticket,Vayu Logistics,West,delivery_delay,1,Consignment SO193831 was promised on 2026-07-02 and has still not arrived at our depot.
2026-07-08T15:46:00,EV500735,support_ticket,Orbit Retail,West,delivery_delay,2,Third late delivery this month against order SO142181. This is becoming a problem.
2026-07-08T11:00:00,EV500736,crm_note,Bluewater Co,South,account_review,2,Discussed upcoming volumes. Outlook broadly stable.
2026-07-08T11:00:00,EV500737,crm_note,Acme Corp,West,account_review,2,Discussed upcoming volumes. Outlook broadly stable.
2026-07-08T11:00:00,EV500738,crm_note,Sterling Industries,West,account_review,2,Discussed upcoming volumes. Outlook broadly stable.
2026-07-09T15:46:00,EV500739,support_ticket,Bluewater Co,South,billing,2,Purchase order number missing from the invoice for SO138235.
2026-07-09T13:22:00,EV500740,support_ticket,Ganges Distributors,East,billing,2,Purchase order number missing from the invoice for SO171047.
2026-07-09T15:27:00,EV500741,support_ticket,Acme Corp,West,quality,2,Packaging on SO140561 was torn on arrival.
2026-07-09T14:52:00,EV500742,support_ticket,Acme Corp,West,delivery_delay,2,Third late delivery this month against order SO116678. This is becoming a problem.
2026-07-09T17:34:00,EV500743,support_ticket,Orbit Retail,West,delivery_delay,3,We were not notified that SO170736 would be late. Please escalate.
2026-07-10T18:02:00,EV500744,support_ticket,Acme Corp,West,delivery_delay,3,We were not notified that SO138176 would be late. Please escalate.
2026-07-10T13:36:00,EV500745,support_ticket,Acme Corp,West,delivery_delay,1,Third late delivery this month against order SO117464. This is becoming a problem.
2026-07-11T08:32:00,EV500746,support_ticket,Bluewater Co,South,quality,2,Two cartons in SO180593 arrived damaged. Requesting replacement.
2026-07-11T11:33:00,EV500747,support_ticket,Acme Corp,West,delivery_delay,3,We were not notified that SO150510 would be late. Please escalate.
2026-07-11T14:47:00,EV500748,support_ticket,Vayu Logistics,West,quality,2,Two cartons in SO149214 arrived damaged. Requesting replacement.
2026-07-12T18:37:00,EV500749,support_ticket,Deccan Supply,South,billing,2,Invoice against SO130531 shows the old rate. Please issue a correction.
2026-07-12T09:58:00,EV500750,support_ticket,Acme Corp,West,delivery_delay,3,Third late delivery this month against order SO179230. This is becoming a problem.
2026-07-12T13:55:00,EV500751,support_ticket,Acme Corp,West,delivery_delay,3,Delivery for SO131260 slipped again. Our production line was held up waiting for it.
2026-07-12T16:06:00,EV500752,support_ticket,Vayu Logistics,West,delivery_delay,3,Delivery for SO159966 slipped again. Our production line was held up waiting for it.
2026-07-13T09:33:00,EV500753,support_ticket,Deccan Supply,South,billing,1,Invoice against SO175420 shows the old rate. Please issue a correction.
2026-07-13T17:41:00,EV500754,support_ticket,Deccan Supply,South,delivery_delay,3,We were not notified that SO112875 would be late. Please escalate.
2026-07-13T15:28:00,EV500755,support_ticket,Acme Corp,West,delivery_delay,2,We were not notified that SO169421 would be late. Please escalate.
2026-07-13T12:21:00,EV500756,support_ticket,Vayu Logistics,West,quality,1,Packaging on SO136827 was torn on arrival.
2026-07-13T11:52:00,EV500757,support_ticket,Orbit Retail,West,quality,2,Two cartons in SO146385 arrived damaged. Requesting replacement.
2026-07-14T10:39:00,EV500758,support_ticket,Meridian Group,North,billing,1,Purchase order number missing from the invoice for SO190953.
2026-07-14T18:58:00,EV500759,support_ticket,Acme Corp,West,delivery_delay,2,We were not notified that SO102377 would be late. Please escalate.
2026-07-14T17:38:00,EV500760,support_ticket,Sterling Industries,West,billing,2,Purchase order number missing from the invoice for SO114787.
2026-07-15T09:20:00,EV500761,support_ticket,Acme Corp,West,delivery_delay,1,Third late delivery this month against order SO192235. This is becoming a problem.
2026-07-15T14:58:00,EV500762,support_ticket,Acme Corp,West,delivery_delay,1,We were not notified that SO172724 would be late. Please escalate.
2026-07-15T11:00:00,EV500763,crm_note,Meridian Group,North,account_review,2,Reviewed the product roadmap with the account team.
2026-07-15T11:00:00,EV500764,crm_note,Kalpana Traders,North,account_review,2,Discussed upcoming volumes. Outlook broadly stable.
2026-07-15T11:00:00,EV500765,crm_note,Bluewater Co,South,account_review,2,Quarterly catch up. No issues raised.
2026-07-15T11:00:00,EV500766,crm_note,Ganges Distributors,East,account_review,2,Reviewed the product roadmap with the account team.
2026-07-15T11:00:00,EV500767,crm_note,Ironwood Ltd,East,account_review,2,Quarterly catch up. No issues raised.
2026-07-15T11:00:00,EV500768,crm_note,Sterling Industries,West,account_review,2,Reviewed the product roadmap with the account team.
2026-07-15T11:00:00,EV500769,crm_note,Vayu Logistics,West,account_review,2,Discussed upcoming volumes. Outlook broadly stable.
2026-07-15T11:00:00,EV500770,crm_note,Orbit Retail,West,account_review,2,Discussed upcoming volumes. Outlook broadly stable.
2026-07-16T18:13:00,EV500771,support_ticket,Acme Corp,West,delivery_delay,2,Consignment SO137403 was promised on 2026-07-14 and has still not arrived at our depot.
2026-07-17T16:45:00,EV500772,support_ticket,Bluewater Co,South,billing,2,Purchase order number missing from the invoice for SO100513.
2026-07-17T15:19:00,EV500773,support_ticket,Ganges Distributors,East,billing,1,Purchase order number missing from the invoice for SO154215.
2026-07-17T09:44:00,EV500774,support_ticket,Acme Corp,West,quality,2,Two cartons in SO100517 arrived damaged. Requesting replacement.
2026-07-17T16:32:00,EV500775,support_ticket,Acme Corp,West,delivery_delay,2,Delivery for SO162521 slipped again. Our production line was held up waiting for it.
2026-07-17T14:42:00,EV500776,support_ticket,Vayu Logistics,West,delivery_delay,3,Consignment SO181253 was promised on 2026-07-10 and has still not arrived at our depot.
2026-07-18T08:20:00,EV500777,support_ticket,Kalpana Traders,North,delivery_delay,3,We were not notified that SO171273 would be late. Please escalate.
2026-07-18T10:45:00,EV500778,support_ticket,Kalpana Traders,North,delivery_delay,2,Delivery for SO134783 slipped again. Our production line was held up waiting for it.
2026-07-18T08:42:00,EV500779,support_ticket,Bluewater Co,South,quality,2,Two cartons in SO129264 arrived damaged. Requesting replacement.
2026-07-19T11:01:00,EV500780,support_ticket,Bluewater Co,South,delivery_delay,3,Delivery for SO100024 slipped again. Our production line was held up waiting for it.
2026-07-19T18:20:00,EV500781,support_ticket,Sterling Industries,West,delivery_delay,3,We were not notified that SO123378 would be late. Please escalate.
2026-07-20T12:38:00,EV500782,support_ticket,Vayu Logistics,West,delivery_delay,2,Delivery for SO124600 slipped again. Our production line was held up waiting for it.
2026-07-21T17:56:00,EV500783,support_ticket,Ironwood Ltd,East,delivery_delay,1,Consignment SO134807 was promised on 2026-07-15 and has still not arrived at our depot.
2026-07-21T15:51:00,EV500784,support_ticket,Acme Corp,West,delivery_delay,3,We were not notified that SO163010 would be late. Please escalate.
2026-07-22T14:54:00,EV500785,support_ticket,Ironwood Ltd,East,billing,2,Invoice against SO142344 shows the old rate. Please issue a correction.
2026-07-22T14:12:00,EV500786,support_ticket,Sterling Industries,West,delivery_delay,1,We were not notified that SO138056 would be late. Please escalate.
2026-07-22T18:26:00,EV500787,support_ticket,Vayu Logistics,West,billing,1,Purchase order number missing from the invoice for SO182768.
2026-07-22T09:07:00,EV500788,support_ticket,Vayu Logistics,West,quality,3,Packaging on SO106856 was torn on arrival.
2026-07-22T11:00:00,EV500789,crm_note,Kalpana Traders,North,account_review,2,Reviewed the product roadmap with the account team.
2026-07-22T11:00:00,EV500790,crm_note,Deccan Supply,South,account_review,2,Discussed upcoming volumes. Outlook broadly stable.
2026-07-22T11:00:00,EV500791,crm_note,Bluewater Co,South,account_review,2,Quarterly catch up. No issues raised.
2026-07-22T11:00:00,EV500792,crm_note,Ganges Distributors,East,account_review,2,Quarterly catch up. No issues raised.
2026-07-22T11:00:00,EV500793,crm_note,Ironwood Ltd,East,account_review,2,Reviewed the product roadmap with the account team.
2026-07-22T11:00:00,EV500794,crm_note,Acme Corp,West,account_review,2,Spoke with procurement. They are evaluating alternative suppliers after the recent delivery problems. Renewal is at risk.
2026-07-22T11:00:00,EV500795,crm_note,Orbit Retail,West,account_review,2,Reviewed the product roadmap with the account team.
2026-07-23T15:58:00,EV500796,support_ticket,Acme Corp,West,quality,1,Packaging on SO180735 was torn on arrival.
2026-07-23T16:41:00,EV500797,support_ticket,Sterling Industries,West,quality,1,Two cartons in SO171247 arrived damaged. Requesting replacement.
2026-07-24T18:54:00,EV500798,support_ticket,Sterling Industries,West,delivery_delay,1,Delivery for SO108705 slipped again. Our production line was held up waiting for it.
2026-07-25T16:23:00,EV500799,support_ticket,Bluewater Co,South,quality,2,Packaging on SO120247 was torn on arrival.
2026-07-25T09:30:00,EV500800,support_ticket,Ganges Distributors,East,delivery_delay,2,We were not notified that SO124503 would be late. Please escalate.
2026-07-25T13:54:00,EV500801,support_ticket,Ironwood Ltd,East,quality,1,Packaging on SO196050 was torn on arrival.
2026-07-25T17:33:00,EV500802,support_ticket,Orbit Retail,West,delivery_delay,3,We were not notified that SO126065 would be late. Please escalate.
2026-07-26T15:17:00,EV500803,support_ticket,Meridian Group,North,quality,1,Two cartons in SO157309 arrived damaged. Requesting replacement.
2026-07-26T15:12:00,EV500804,support_ticket,Bluewater Co,South,quality,3,Packaging on SO153229 was torn on arrival.
2026-07-26T16:01:00,EV500805,support_ticket,Orbit Retail,West,delivery_delay,2,Third late delivery this month against order SO174017. This is becoming a problem.
2026-07-27T16:01:00,EV500806,support_ticket,Acme Corp,West,billing,1,Invoice against SO162636 shows the old rate. Please issue a correction.
2026-07-27T10:17:00,EV500807,support_ticket,Sterling Industries,West,delivery_delay,2,Consignment SO157623 was promised on 2026-07-22 and has still not arrived at our depot.
2026-07-28T14:27:00,EV500808,support_ticket,Acme Corp,West,delivery_delay,3,Third late delivery this month against order SO136748. This is becoming a problem.
2026-07-28T15:44:00,EV500809,support_ticket,Acme Corp,West,delivery_delay,3,Third late delivery this month against order SO185514. This is becoming a problem.
2026-07-28T12:43:00,EV500810,support_ticket,Sterling Industries,West,delivery_delay,1,Delivery for SO143008 slipped again. Our production line was held up waiting for it.
2026-07-29T18:42:00,EV500811,support_ticket,Orbit Retail,West,delivery_delay,2,Consignment SO173786 was promised on 2026-07-22 and has still not arrived at our depot.
2026-07-29T11:00:00,EV500812,crm_note,Kalpana Traders,North,account_review,2,Discussed upcoming volumes. Outlook broadly stable.
2026-07-29T11:00:00,EV500813,crm_note,Deccan Supply,South,account_review,2,Discussed upcoming volumes. Outlook broadly stable.
2026-07-29T11:00:00,EV500814,crm_note,Bluewater Co,South,account_review,2,Reviewed the product roadmap with the account team.
2026-07-29T11:00:00,EV500815,crm_note,Ganges Distributors,East,account_review,2,Reviewed the product roadmap with the account team.
2026-07-29T11:00:00,EV500816,crm_note,Ironwood Ltd,East,account_review,2,Quarterly catch up. No issues raised.
2026-07-29T11:00:00,EV500817,crm_note,Acme Corp,West,account_review,2,Spoke with procurement. They are evaluating alternative suppliers after the recent delivery problems. Renewal is at risk.
2026-07-29T11:00:00,EV500818,crm_note,Sterling Industries,West,account_review,2,Reviewed the product roadmap with the account team.
2026-07-29T11:00:00,EV500819,crm_note,Orbit Retail,West,account_review,2,Quarterly catch up. No issues raised.
2026-07-30T13:40:00,EV500820,support_ticket,Meridian Group,North,billing,1,Invoice against SO106543 shows the old rate. Please issue a correction.
2026-07-30T16:16:00,EV500821,support_ticket,Acme Corp,West,delivery_delay,2,We were not notified that SO182020 would be late. Please escalate.
2026-07-30T13:52:00,EV500822,support_ticket,Acme Corp,West,billing,3,Invoice against SO116748 shows the old rate. Please issue a correction.
2026-07-30T11:20:00,EV500823,support_ticket,Sterling Industries,West,delivery_delay,1,Delivery for SO162012 slipped again. Our production line was held up waiting for it.
2026-07-30T16:58:00,EV500824,support_ticket,Orbit Retail,West,delivery_delay,2,We were not notified that SO102823 would be late. Please escalate.
2026-08-01T09:26:00,EV500825,support_ticket,Acme Corp,West,delivery_delay,1,Third late delivery this month against order SO135545. This is becoming a problem.
2026-08-01T08:41:00,EV500826,support_ticket,Acme Corp,West,quality,1,Two cartons in SO113948 arrived damaged. Requesting replacement.
2026-08-01T16:19:00,EV500827,support_ticket,Vayu Logistics,West,delivery_delay,3,We were not notified that SO106717 would be late. Please escalate.
2026-08-01T11:29:00,EV500828,support_ticket,Orbit Retail,West,delivery_delay,2,Consignment SO177419 was promised on 2026-07-26 and has still not arrived at our depot.
2026-08-02T11:25:00,EV500829,support_ticket,Meridian Group,North,quality,3,Two cartons in SO197359 arrived damaged. Requesting replacement.
2026-08-02T11:56:00,EV500830,support_ticket,Orbit Retail,West,delivery_delay,2,Delivery for SO159282 slipped again. Our production line was held up waiting for it.
2026-08-03T14:15:00,EV500831,support_ticket,Ganges Distributors,East,delivery_delay,3,Consignment SO156315 was promised on 2026-07-27 and has still not arrived at our depot.
2026-08-03T10:08:00,EV500832,support_ticket,Acme Corp,West,delivery_delay,3,Third late delivery this month against order SO107614. This is becoming a problem.
2026-08-03T15:16:00,EV500833,support_ticket,Vayu Logistics,West,quality,2,Two cartons in SO193511 arrived damaged. Requesting replacement.
2026-08-04T10:36:00,EV500834,support_ticket,Ganges Distributors,East,billing,3,Purchase order number missing from the invoice for SO186911.
2026-08-05T15:43:00,EV500835,support_ticket,Acme Corp,West,quality,3,Packaging on SO118971 was torn on arrival.
2026-08-05T12:25:00,EV500836,support_ticket,Acme Corp,West,delivery_delay,1,Third late delivery this month against order SO141354. This is becoming a problem.
2026-08-05T12:14:00,EV500837,support_ticket,Acme Corp,West,delivery_delay,1,Consignment SO116977 was promised on 2026-07-31 and has still not arrived at our depot.
2026-08-05T18:02:00,EV500838,support_ticket,Acme Corp,West,delivery_delay,2,Consignment SO116234 was promised on 2026-07-29 and has still not arrived at our depot.
2026-08-05T13:06:00,EV500839,support_ticket,Acme Corp,West,quality,3,Packaging on SO135729 was torn on arrival.
2026-08-05T11:00:00,EV500840,crm_note,Meridian Group,North,account_review,2,Reviewed the product roadmap with the account team.
2026-08-05T11:00:00,EV500841,crm_note,Ganges Distributors,East,account_review,2,Quarterly catch up. No issues raised.
2026-08-05T11:00:00,EV500842,crm_note,Ironwood Ltd,East,account_review,2,Discussed upcoming volumes. Outlook broadly stable.
2026-08-05T11:00:00,EV500843,crm_note,Acme Corp,West,account_review,2,Account is unhappy about reliability. Asked for a written service improvement plan.
2026-08-05T11:00:00,EV500844,crm_note,Sterling Industries,West,account_review,2,Quarterly catch up. No issues raised.
2026-08-05T11:00:00,EV500845,crm_note,Orbit Retail,West,account_review,2,Discussed upcoming volumes. Outlook broadly stable.
2026-08-07T17:08:00,EV500846,support_ticket,Acme Corp,West,delivery_delay,3,Consignment SO127157 was promised on 2026-07-31 and has still not arrived at our depot.
2026-08-07T13:54:00,EV500847,support_ticket,Sterling Industries,West,quality,2,Two cartons in SO191589 arrived damaged. Requesting replacement.
2026-08-09T17:57:00,EV500848,support_ticket,Meridian Group,North,billing,1,Invoice against SO142635 shows the old rate. Please issue a correction.
2026-08-09T15:45:00,EV500849,support_ticket,Bluewater Co,South,delivery_delay,2,We were not notified that SO122724 would be late. Please escalate.
2026-08-09T12:10:00,EV500850,support_ticket,Ganges Distributors,East,delivery_delay,3,Third late delivery this month against order SO102492. This is becoming a problem.
2026-08-09T08:53:00,EV500851,support_ticket,Acme Corp,West,quality,1,Packaging on SO136091 was torn on arrival.
2026-08-10T13:30:00,EV500852,support_ticket,Sterling Industries,West,quality,2,Two cartons in SO177704 arrived damaged. Requesting replacement.
2026-08-11T15:28:00,EV500853,support_ticket,Ganges Distributors,East,delivery_delay,3,Delivery for SO181425 slipped again. Our production line was held up waiting for it.
2026-08-11T08:48:00,EV500854,support_ticket,Acme Corp,West,delivery_delay,2,Consignment SO172299 was promised on 2026-08-03 and has still not arrived at our depot.
2026-08-11T16:14:00,EV500855,support_ticket,Acme Corp,West,billing,1,Purchase order number missing from the invoice for SO103560.
2026-08-11T14:40:00,EV500856,support_ticket,Sterling Industries,West,delivery_delay,1,Third late delivery this month against order SO123809. This is becoming a problem.
2026-08-12T10:10:00,EV500857,support_ticket,Ganges Distributors,East,billing,2,Purchase order number missing from the invoice for SO162851.
2026-08-12T13:36:00,EV500858,support_ticket,Ganges Distributors,East,billing,3,Invoice against SO116744 shows the old rate. Please issue a correction.
2026-08-12T11:00:00,EV500859,crm_note,Meridian Group,North,account_review,2,Quarterly catch up. No issues raised.
2026-08-12T11:00:00,EV500860,crm_note,Kalpana Traders,North,account_review,2,Reviewed the product roadmap with the account team.
2026-08-12T11:00:00,EV500861,crm_note,Ganges Distributors,East,account_review,2,Quarterly catch up. No issues raised.
2026-08-12T11:00:00,EV500862,crm_note,Acme Corp,West,account_review,2,Spoke with procurement. They are evaluating alternative suppliers after the recent delivery problems. Renewal is at risk.
2026-08-12T11:00:00,EV500863,crm_note,Sterling Industries,West,account_review,2,Quarterly catch up. No issues raised.
2026-08-12T11:00:00,EV500864,crm_note,Orbit Retail,West,account_review,2,Quarterly catch up. No issues raised.
2026-08-13T16:58:00,EV500865,support_ticket,Acme Corp,West,delivery_delay,3,We were not notified that SO127956 would be late. Please escalate.
2026-08-13T18:56:00,EV500866,support_ticket,Orbit Retail,West,delivery_delay,1,Consignment SO153382 was promised on 2026-08-06 and has still not arrived at our depot.
2026-08-14T15:30:00,EV500867,support_ticket,Acme Corp,West,delivery_delay,1,We were not notified that SO121108 would be late. Please escalate.
2026-08-15T12:06:00,EV500868,support_ticket,Ironwood Ltd,East,quality,1,Packaging on SO103803 was torn on arrival.
2026-08-15T08:45:00,EV500869,support_ticket,Acme Corp,West,delivery_delay,3,Third late delivery this month against order SO110463. This is becoming a problem.
2026-08-15T12:09:00,EV500870,support_ticket,Acme Corp,West,delivery_delay,3,Consignment SO112678 was promised on 2026-08-11 and has still not arrived at our depot.
2026-08-15T13:53:00,EV500871,support_ticket,Acme Corp,West,delivery_delay,2,We were not notified that SO166531 would be late. Please escalate.
2026-08-15T08:44:00,EV500872,support_ticket,Sterling Industries,West,delivery_delay,2,Consignment SO156088 was promised on 2026-08-07 and has still not arrived at our depot.
2026-08-15T18:30:00,EV500873,support_ticket,Vayu Logistics,West,billing,3,Invoice against SO183879 shows the old rate. Please issue a correction.
2026-08-15T16:18:00,EV500874,support_ticket,Orbit Retail,West,delivery_delay,1,Delivery for SO192666 slipped again. Our production line was held up waiting for it.
2026-08-16T11:08:00,EV500875,support_ticket,Sterling Industries,West,quality,2,Packaging on SO170146 was torn on arrival.
2026-08-18T15:38:00,EV500876,support_ticket,Bluewater Co,South,delivery_delay,2,Consignment SO117770 was promised on 2026-08-15 and has still not arrived at our depot.
2026-08-18T18:22:00,EV500877,support_ticket,Acme Corp,West,delivery_delay,2,We were not notified that SO121224 would be late. Please escalate.
2026-08-18T12:58:00,EV500878,support_ticket,Vayu Logistics,West,delivery_delay,1,Consignment SO151985 was promised on 2026-08-14 and has still not arrived at our depot.
2026-08-18T08:10:00,EV500879,support_ticket,Orbit Retail,West,delivery_delay,2,Delivery for SO157586 slipped again. Our production line was held up waiting for it.
